words,sentiment_coeff
poorer,-6.027969628743394
eriizooba,3.328063201204978
mukuru,2.2929041899209177
rya,3.6345046079010555
ahambeera,2.8981080415513807
ou,1.1961272900589461
kandi,1.9783728658429298
obwa,3.776443604547743
hati,3.4598238607396166
releasing,-5.248024388799566
afande,-2.213950995538455
cdfupdf,-3.448876849995925
uu,-2.715289743464885
moral,-1.6487615829794122
increases,-5.055227641949521
indoors,-2.9853844206033204
position,-1.8640095136155097
introduce,-1.7204919154751332
broadband,-1.414165007295537
280k,-1.2631187996980264
installation,-1.1650564799549448
51gb,-1.222922361353134
50gb,1.193425274735809
100k,1.060380229358337
120gb,1.2661423136489176
200k,1.0920638943458205
200gb,1.2703387167737614
300k,1.2058978509356018
0750937383,-1.3706378043239678
solomonkibz,-2.697688027425727
executives,-5.257243314785573
gotten,-2.9436257858636288
1k,1.240050372988369
paste,1.5666774902165492
thea,-6.460016867244134
panicking,-5.723162759793803
klara,2.238758409555897
gdp,-2.60074430603112
ratio,-3.3401014804202
af,1.5539844781450516
vocal,-2.656959719100947
covid1948,-2.918986999448075
mfa,-1.9387677450184388
jubileepartyk,-2.4576441738707095
foxy,1.812804261841326
disgusting,-5.306614202281161
disturbing,-3.513451734595646
3months,-4.856574503478599
cuts,-4.461894529008174
borrowed,-3.850456642973873
legislation,-4.88139428915498
employer,-1.8013488933495019
guise,-4.988675642588982
omuntu,-1.881901779508381
tshirts,-6.132384441264484
tool,-3.9534660076789527
seasoned,-2.9529528937729324
00am,-1.611248673154661
holistic,-3.8158450667002746
remedies,-3.9538300431111013
sexual,1.0480350305065123
reproductive,-1.0868157552321136
5m,-1.6302133657761706
gbv,-6.429879201445994
bed,-2.2193562782364538
reference,-3.98204210384902
discrimination,-2.5848296365317056
fowode,2.4670958927625284
actforequality,-6.648157500970286
paint,-2.297598714605127
priorities,-4.509480541133698
iam,-3.297163617902645
sm1,3.31890069017689
ikr,-2.729944899005985
kmt,1.820847444629022
timeline,-3.9949307797049323
insults,-3.3303810860178764
awake,-1.6147334627026924
70,-1.2018313114961365
43,-1.2291886804868968
sentiment,-2.2461986425915175
eventually,-1.484733374902072
liars,-3.7149391261423403
hilarious,-4.210277533517471
tall,-2.6006550950652954
01,1.6529073715115845
fourth,-5.650062843002856
fighters,-2.880096698570134
remained,-6.119542101161925
coherent,-3.6075043632514885
shoulder,-3.5653657650849526
mighty,-5.079624494237171
45days,-6.876280272536268
surviving,-3.347336834791808
nbsthescore,-3.3439093974360206
101,-4.609008898132511
afraid,-2.8783274348979613
250,1.1947622337183372
chasing,-5.0567657453041255
ushs,-1.2283916595684539
options,-6.14112495822894
suit,-4.470230694437991
bs,1.5677986789205447
obtained,-7.950645601195298
interest,-2.1775199079292498
wages,-6.113011161060403
000/,-1.5124167495582976
yiven,-4.272495464004433
robbers,-6.531328927085109
nonsense,-1.6771434727048193
thelovedre,-3.4613062133833385
competing,-5.857872262541988
10000ugx,-4.3765788261259235
alleged,-5.807757079463377
permits,-4.847938906939679
personally,-2.931443478906592
vices,-3.42767306234647
george,1.821239226251479
orwell,2.4827152278883857
animal,-2.8412757349364046
british,-4.038602770270139
huge,-2.997807828343746
shilling,-5.095761731065638
appreciation,-1.691084255202664
fooling,-2.7988015147761915
ruhwezasylas,-3.0399201076382703
earner,-5.381102860670321
nursing,-5.283849756567975
wounds,-3.6381721968330663
steal,-2.647412398493131
stealing,-2.9920677554937973
hell,-2.1201288980937396
praising,-2.128759325990362
disrespect,-5.396694153354115
sickening,-7.84707230174234
emmanuel,-1.11870048576568
patrick,-1.488162482707836
mweheire,-1.540182913209982
shameless,-4.836514701249265
patohshanqueels,-3.063453351584605
kinda,-5.33934419129131
specifically,-3.2072559258533566
soliciting,-4.46578331965293
awarded,-3.736180562956916
pattern,-3.4270556990277625
recording,-6.309880158251711
bail,-2.905463977728603
undress,-6.023903027831417
chopped,-3.709033598417526
equals,-3.0683541772406215
cooperate,-3.9581286709016568
prudent,-2.1618554924400493
announcing,-3.339834324010564
sore,2.3193159023936656
flu,-4.098721931537406
reportedly,-3.0932554016146927
slowing,-4.494498027911273
adhered,-7.05374441178132
flatten,-6.377797929476594
closure,-2.77270483515201
kiruhura,-4.251902029609791
complying,-6.239091085855525
sme,-2.771906935652242
forum,-3.4564772024312576
aired,-3.559855933303453
ronykasujja,-4.012271901809735
applying,-6.0233816287693385
asiimireritah,-4.982257545810066
inequality,-5.802385870775445
requirements,-6.319337493209579
ayub,2.5890331002232814
hospitality,-2.896149774662586
consultant,2.179317991159178
tips,-2.5231147632904873
op,-3.5774152121802767
fgoloobamutebi,1.2005891434362146
thecitizentz,1.7704064559021542
kifeesi,-3.8666208908558914
annataliao,-3.907366699507445
plain,-4.2611162356161625
thuggery,-6.370787516017533
campaigns,-4.029360444486066
joined,-2.5796289356567725
commemorate,-5.682439811730177
memorial,-5.882706545723718
banyankole,-2.9035265809946056
frame,-2.8651283476299576
400,-1.2152563522809054
hasnt,-5.807143899461318
wea,-2.558671409710574
privileged,-8.005504456758608
citing,-5.1490593921464365
violation,-3.9308656787413785
influencers,-5.855656926112652
receipts,-4.836593789443748
cell,-4.461889860342009
lasts,-4.485868599138197
usage,-3.794298020523902
warranty,1.923383871037438
volunteer,-2.7899616751336973
800k,-3.1409716358961832
smh,1.4553971054325476
nears,-2.411937816585414
decent,-3.620803690246388
assistance,-7.1585315161304734
suffering,-2.280533283649604
3pm,-1.8737005497934947
timing,-6.723946705471926
consequences,-2.204492231254454
stupid,-1.5133477292330795
omutwalo,-2.3918811709673395
authorize,-3.4476226793345153
disrespected,-6.743428308043973
chinese,-2.5177470822664327
drawing,-5.281468828607383
pombe,1.1510788132997325
reducing,-2.566357445017677
drastically,-5.660153058209356
condom,-2.4981415065674333
robbery,-5.342770002732611
verify,-4.490931207254812
versus,1.4842223329167699
congratulates,-7.093107621243832
hurts,-4.07230096497091
obedient,-4.864321351946827
rob,-6.733953596963528
pocketing,-5.093714219465286
ugbudget20,-2.18066189417806
csbaguganda,-1.6837776223761745
fiscal,-2.7337487220261973
takeaway,-1.5408051556737223
uwonet,-1.7888114863123714
180,1.80455342016467
degree,1.8392140975076121
louder,-2.638550556211894
ntvdanceparty,-1.0787653433479878
distraction,1.2287569757164878
ugwils,-2.289121421782979
purchasing,-2.804695338420998
thetrayci,2.993056490103006
ruthdavoice,2.949946757685099
block10bn,-2.139866842112989
ave,2.609672062454919
fired,-5.244111041263434
85,-3.029863301184663
jokes,-2.1548476724975765
cautious,-8.021596911146164
feelings,-2.7383600656027114
chin,2.3804056336648327
judiciary,-1.7525496572983248
entities,-4.365229840860687
interference,-6.0854973454529775
elites,-4.978972382996829
reserve,-1.8748589602873136
pneumonia,-2.619761493650673
masindi,-2.323765505174489
justified,-6.463142448962721
investigative,-3.423209775665152
jokers,-7.421083238569175
tm,1.3169519348977656
paul,1.1135674777105697
partly,-5.0972269939307315
squad,-3.2640598825996365
permit,-5.754523169749661
dawn,-5.020133550389455
darkness,-6.628225316480753
bn,1.4864628247115639
caution,-6.741694831423175
clinical,-4.35063074246249
trials,-5.545270901688281
gad,-2.7068465158487163
rogers,-2.3850792056964956
utter,-3.962927706236952
idiot,-2.2276671660746463
authorized,-5.018060735240834
cushion,-4.32049193725124
mariastsehai,1.4946090919407695
james,1.0997987586746758
quota,-1.95991028646032
opportunism,-4.778605627675243
fraud,-4.54868178393772
behavior,-1.6761666889445852
integrity,-1.6827833300791581
accountable,-2.9940820388700686
tortured,-4.49875551185073
tells,-2.4134628393363258
destroyed,-3.519278286572766
guideline,-4.986365623568897
enforcers,-5.512954877240685
evil,-2.9842458455537875
escrnet,1.87997983089428
sleepless,-7.347533277927237
stupidity,-3.9466208190193806
merit,-5.2574668765378
embwa,-2.2922813043852304
ezo,1.7914054808170745
7th,-2.5245412829213363
gaciya,-4.0541138737836215
mon,1.214520291602048
concludes,-2.0941840916872927
sdg,-5.660528576218765
picked,-4.622035869555262
aspect,-6.8819557988066205
kygsph,-3.930113861612012
os,1.2379877021229007
laying,-4.97001378998735
writing,-3.325216205909778
loopholes,-4.435288072478657
disobedience,-4.214147153654275
centred,-3.5890215269988164
terrible,-3.9231013336695075
frank,2.641211979334934
baine,2.5214599667237803
bewitching,-3.7518543259781003
payers,-2.5070914840765055
044,-1.1928352517910659
iamturyamusiima,1.0240602965678847
everytime,-4.244304084552863
bussiness,-4.120792707742375
abandon,-4.7401105311547385
tools,-4.127153315802182
employs,-3.7913241949060295
economically,-4.12488268671656
risky,-4.436227481287522
thieves,-2.6988977218030326
regime,-1.505092403894652
nairobi,-1.2536904995035985
tough,-3.1587436955960335
brains,-2.2282985331043212
analyze,-7.630855760631361
3000,-2.757735217146606
hr,1.560777318130684
weyayu,-4.014753718833318
broad,-4.125472218339074
cronies,-4.31869866642584
coffers,-5.646455102149649
saddest,-3.145904886641525
838,-1.3423830119963036
oh,-2.4860177394694922
uphold,-4.762058493441117
grab,-6.989709148563768
wastage,-3.8886008695280725
embezzlement,-4.077575906857875
ssevo,-5.9034550507023935
campaigning,-5.249070530876542
prfundimasterclass,-4.461279381825193
hehehehe,-3.379968190724268
cry,-2.834532185729548
nedda,-2.2305965835867787
diverted,-7.860432929627495
muhuname,-2.8574449542871996
colonial,-4.783138207186959
julius,2.2840110123576993
disgrace,-5.493308380355712
text,1.5216434568395363
919,-2.087038214380894
organisations,-5.178925628472695
mobilising,-5.191169034532571
okujooga,-3.6881378453613465
lockdowndiaries,-3.8700953451219973
heartfelt,-3.372116965504457
gratitude,-2.8096997223144076
upcoming,-7.102047334116065
mileage,-4.45871347065918
expense,-4.281845635017088
ntf,-4.909572202961164
karooro,-2.391199557094308
okurut,-2.333142105143228
elayzabeth,1.123000200781153
kcharlotte19,-3.1074908362863813
stick,-5.29029598322229
title,-2.2063219981298583
basket,-2.7480251976842536
npa,-4.425627790914789
737,-2.646594392630341
mkarekye,1.739914915467132
penny,-5.946993480176402
scam,-3.6568935426110483
finds,-4.67213474580977
robbed,-5.3832149644162275
ending,-2.3706262761075854
certificates,-2.5609583938988747
hustleking01,-3.932714711623513
dropped,-4.425665673696139
hero,-1.2803513183619084
obvious,-5.994796868983634
authentic,-6.581346246975469
liftthelockdown,-6.041852699768276
hrw,-1.712765341211899
pickup,-2.9363903227591437
policies,-2.695036057764595
fatalities,-1.435047289460101
repatriated,1.999238752401454
31,1.5862256426820553
slowly,-1.7565612343229964
unlocking,-7.59306483304704
dull,-5.672899768061692
worrying,-7.732504674309857
terrifying,-5.122677448300398
cook,-2.7695855019208246
geraldine,-3.828822338777163
ssali,-4.96838696791166
estate,-8.382849563625534
kgs,-2.436669199696879
ar,-1.6752727168141437
personnels,-5.806599726431145
48,-1.5974024505828779
dressing,-6.969140091619487
clothes,-3.3489708736489074
glad,-3.7246868123050887
recommendations,-3.7888649754867667
slay,-3.522375825270481
queens,-3.3731710559575343
ntvmixshow,-1.4196819212562561
reetahhh,1.7003540987088341
accuse,1.6643609843369838
documents,-2.214114055134847
tom,-1.5078165829151204
ckjapheth,-4.094373104715075
loosen,-5.393359847542642
puts,-4.791013522195348
crystopanda,-1.3061166850861026
seller,-5.219555806942435
negligence,-2.6501303977265023
lan,1.6254439923686432
thmn,2.5797787276801225
master,-3.045072258715473
thou,-6.236298478894802
thy,-1.382268966994032
soul,-1.4625938570678054
mathew,-2.459958430099562
orphans,-7.987795668878374
misuse,-5.799929857315422
unhumanrightsug,-1.9954057269799974
frankwalusimbi,-2.8707155011503662
lockdownhouseparty,-3.1709690946481373
receives,-4.439566215680693
uvri,-1.3663660164485238
panel,-3.7685021390242563
aidscommission,-5.369827555367273
omwaka,2.578543018440896
interactions,-3.30696216564139
ekintu,-3.491547914983557
kino,-2.6611222476040237
kirabika,2.767793962383678
gavumenti,-3.0206098253708062
radiowestug,-3.155081162953894
bar,-2.0656263021738637
5000,1.6558292927035123
nssfrelease,-2.198482435779129
sheilahgashumba,-2.9375693722124434
fy,1.4538384704278222
table,-4.316795761511411
74,2.712075406023704
factors,-5.093392735134584
zabu,-5.650491610127319
analyse,1.2607343097316555
archive,-3.3215532942164083
remote,-4.284771679692212
promptly,-4.708937595503853
awesome,-5.132409389372181
packed,-6.186750517989392
realize,-2.81219764488643
pointless,-6.085813545005496
annoying,-2.5408952477379545
diversion,-2.1957070538557315
native,-6.167543437442048
mindset,-2.286893152617903
portion,-4.0204502629684695
budgets,-2.992279584182233
constituency,-4.888739544057782
gloom,-4.860486950240683
atleast,-2.829578825607801
difficulties,-3.7678838329929394
laura,3.069535751074457
boykin,-2.8832864521400454
zahranamuli,-3.147687826557191
ramadan,-2.883982577425976
duncanabigaba,-1.0409773540647913
iuiu,-3.5818177081705556
900,2.3587979979450737
vjbabylove,-1.9350576178501626
bell,-4.339496705312028
walks,-5.369217383040656
simanya,-3.57265123416954
nbssnl,-1.0595919143444426
lt,1.442821854727232
col,1.213530055507919
mwesigye,-2.8016170637309115
stwinoburyo,-4.419265506638372
554,-1.606990105855249
mistake,-3.9648049849588283
plead,-6.823569142427533
guilty,-4.382836901875964
sincerely,-5.898324463130429
apologize,-3.753893761775869
raises,-2.0246287194829873
gals,-3.379150249785712
platinumz,-2.2253121308715116
komugishaolivia,-3.374565553336725
ensi,-2.6699812022837643
tenemazamu,-2.970935924486822
costs,-2.3240248568671005
shut,-2.400645782889266
accounts,-2.376234820659638
felt,-4.559400792447168
wano,-2.262685158135282
harshly,-6.111642983558823
calm,-2.288661697980104
celebrities,-2.578598004302593
whats,-4.185314005450611
sm,1.576907625830926
deliberately,-4.363682865735591
temperature,-4.081928621102686
cathynamuddu,-4.255595539337375
ugindependent,-1.079372026466276
duncan,-2.8047163955581227
slap,-3.262818660620595
para,1.2476012228537678
gwa,-2.422797823694323
executed,-6.089933289867749
duty,-3.5346987158598218
entertainment,-2.191100256216442
reloaded,-3.0035466769941173
leero,1.5921037664275248
wakufa,-2.7870780574502327
henryshaykins,-2.56410742993022
acted,-7.419231296311347
closer,-4.031023399990583
finishing,-3.0739205279904223
ma,1.208781271914273
mcon118,-3.02415296847296
edition,-3.717018129753548
cells,-4.558512877110418
jkabuleta,-6.210781884706785
wht,1.317118475853834
dieing,-6.029376590613667
hv,-1.3838240260934
nt,1.513946467895545
4rm,-6.393726785912337
buzibu,-3.9040890415837137
